Domain Code,Domain,Area Code (M49),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Element Code,Element,Source Code,Source,Unit,Value,Flag,Flag Description,Note
"OEA","Employment Indicators: Agriculture","705","Slovenia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2011","2011","6121","Value","3023","Labour force survey","%","7.9","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","705","Slovenia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2012","2012","6121","Value","3023","Labour force survey","%","7.8","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","705","Slovenia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2013","2013","6121","Value","3023","Labour force survey","%","8.2","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","705","Slovenia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2014","2014","6121","Value","3023","Labour force survey","%","9.6","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","705","Slovenia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2015","2015","6121","Value","3023","Labour force survey","%","7","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","705","Slovenia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2016","2016","6121","Value","3023","Labour force survey","%","4.2","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","705","Slovenia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2017","2017","6121","Value","3023","Labour force survey","%","4.8","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","705","Slovenia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2018","2018","6121","Value","3023","Labour force survey","%","4.9","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","705","Slovenia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2019","2019","6121","Value","3023","Labour force survey","%","3.5","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","705","Slovenia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2020","2020","6121","Value","3023","Labour force survey","%","3.8","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","705","Slovenia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2021","2021","6121","Value","3023","Labour force survey","%","3.7","X","Figure from international organizations","Break in series: Methodology revised"
"OEA","Employment Indicators: Agriculture","090","Solomon Islands","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2013","2013","6121","Value","3021","Household income and expenditure survey","%","36.7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Age coverage - minimum age: Nonstandard minimum age"
"OEA","Employment Indicators: Agriculture","090","Solomon Islands","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2013","2013","6121","Value","3021","Household income and expenditure survey","%","37.5","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Age coverage - minimum age: Nonstandard minimum age"
"OEA","Employment Indicators: Agriculture","090","Solomon Islands","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2013","2013","6121","Value","3021","Household income and expenditure survey","%","35.8","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing Age coverage - minimum age: Nonstandard minimum age"
"OEA","Employment Indicators: Agriculture","706","Somalia","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2019","2019","6121","Value","3023","Labour force survey","%","26.9","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","706","Somalia","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2019","2019","6121","Value","3023","Labour force survey","%","25.6","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","706","Somalia","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2019","2019","6121","Value","3023","Labour force survey","%","29.7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2000","2000","6121","Value","3023","Labour force survey","%","9.8","X","Figure from international organizations","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2001","2001","6121","Value","3023","Labour force survey","%","9.7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2002","2002","6121","Value","3023","Labour force survey","%","10.9","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2003","2003","6121","Value","3023","Labour force survey","%","9.9","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2004","2004","6121","Value","3023","Labour force survey","%","9","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2005","2005","6121","Value","3023","Labour force survey","%","7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2006","2006","6121","Value","3023","Labour force survey","%","6.8","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2007","2007","6121","Value","3023","Labour force survey","%","6.6","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2008","2008","6121","Value","3023","Labour force survey","%","14.9","X","Figure from international organizations","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2009","2009","6121","Value","3023","Labour force survey","%","15.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2010","2010","6121","Value","3023","Labour force survey","%","10","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2011","2011","6121","Value","3023","Labour force survey","%","17.6","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2012","2012","6121","Value","3023","Labour force survey","%","16.2","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2013","2013","6121","Value","3023","Labour force survey","%","15.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2014","2014","6121","Value","3023","Labour force survey","%","14","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2015","2015","6121","Value","3023","Labour force survey","%","15.5","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2016","2016","6121","Value","3023","Labour force survey","%","16.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2017","2017","6121","Value","3023","Labour force survey","%","16.8","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2018","2018","6121","Value","3023","Labour force survey","%","15.7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2019","2019","6121","Value","3023","Labour force survey","%","16.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2020","2020","6121","Value","3023","Labour force survey","%","21.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2021","2021","6121","Value","3023","Labour force survey","%","21.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2000","2000","6121","Value","3023","Labour force survey","%","10.8","X","Figure from international organizations","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2001","2001","6121","Value","3023","Labour force survey","%","11.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2002","2002","6121","Value","3023","Labour force survey","%","12.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2003","2003","6121","Value","3023","Labour force survey","%","11.6","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2004","2004","6121","Value","3023","Labour force survey","%","10.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2005","2005","6121","Value","3023","Labour force survey","%","8.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2006","2006","6121","Value","3023","Labour force survey","%","7.7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2007","2007","6121","Value","3023","Labour force survey","%","7.6","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2008","2008","6121","Value","3023","Labour force survey","%","13.4","X","Figure from international organizations","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2009","2009","6121","Value","3023","Labour force survey","%","13.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2010","2010","6121","Value","3023","Labour force survey","%","9.2","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2011","2011","6121","Value","3023","Labour force survey","%","15.6","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2012","2012","6121","Value","3023","Labour force survey","%","14.7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2013","2013","6121","Value","3023","Labour force survey","%","14.5","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2014","2014","6121","Value","3023","Labour force survey","%","13.5","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2015","2015","6121","Value","3023","Labour force survey","%","15","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2016","2016","6121","Value","3023","Labour force survey","%","15.9","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2017","2017","6121","Value","3023","Labour force survey","%","16.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2018","2018","6121","Value","3023","Labour force survey","%","15","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2019","2019","6121","Value","3023","Labour force survey","%","15.6","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2020","2020","6121","Value","3023","Labour force survey","%","20.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","2","Male","2021","2021","6121","Value","3023","Labour force survey","%","20.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2000","2000","6121","Value","3023","Labour force survey","%","8.3","X","Figure from international organizations","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2001","2001","6121","Value","3023","Labour force survey","%","7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2002","2002","6121","Value","3023","Labour force survey","%","8.2","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2003","2003","6121","Value","3023","Labour force survey","%","7.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2004","2004","6121","Value","3023","Labour force survey","%","7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2005","2005","6121","Value","3023","Labour force survey","%","5.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2006","2006","6121","Value","3023","Labour force survey","%","5.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2007","2007","6121","Value","3023","Labour force survey","%","5.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2008","2008","6121","Value","3023","Labour force survey","%","16.8","X","Figure from international organizations","Break in series: Methodology revised, Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2009","2009","6121","Value","3023","Labour force survey","%","17.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2010","2010","6121","Value","3023","Labour force survey","%","10.9","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2011","2011","6121","Value","3023","Labour force survey","%","20.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2012","2012","6121","Value","3023","Labour force survey","%","18.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2013","2013","6121","Value","3023","Labour force survey","%","16.5","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2014","2014","6121","Value","3023","Labour force survey","%","14.7","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2015","2015","6121","Value","3023","Labour force survey","%","16.1","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2016","2016","6121","Value","3023","Labour force survey","%","16.3","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2017","2017","6121","Value","3023","Labour force survey","%","17.6","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2018","2018","6121","Value","3023","Labour force survey","%","16.5","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2019","2019","6121","Value","3023","Labour force survey","%","17.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2020","2020","6121","Value","3023","Labour force survey","%","22.8","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","710","South Africa","21155","Share of employment in agriculture, forestry and fishing in total employment","3","Female","2021","2021","6121","Value","3023","Labour force survey","%","22.4","X","Figure from international organizations","Repository: ILO-STATISTICS - Micro data processing"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1969","1969","6121","Value","3023","Labour force survey","%","30.5","X","Figure from international organizations","Data reference period: Second semester Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 14 years old"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1970","1970","6121","Value","3023","Labour force survey","%","29.5","X","Figure from international organizations","Data reference period: Second semester Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 14 years old"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1971","1971","6121","Value","3023","Labour force survey","%","28.4","X","Figure from international organizations","Data reference period: Second semester Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 14 years old"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1972","1972","6121","Value","3023","Labour force survey","%","25.7","X","Figure from international organizations","Data reference period: Second semester Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 14 years old"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1973","1973","6121","Value","3023","Labour force survey","%","24.3","X","Figure from international organizations","Data reference period: Second semester Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 14 years old"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1974","1974","6121","Value","3023","Labour force survey","%","23.2","X","Figure from international organizations","Data reference period: Second semester Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 14 years old"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1975","1975","6121","Value","3023","Labour force survey","%","22.1","X","Figure from international organizations","Data reference period: Fourth quarter Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 14 years old"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1976","1976","6121","Value","3023","Labour force survey","%","21.6","X","Figure from international organizations","Break in series: Other or unspecified type of break, Data reference period: Fourth quarter Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 16 years old Age coverage - maximum age: 74 years old"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1977","1977","6121","Value","3023","Labour force survey","%","21.1","X","Figure from international organizations","Data reference period: Fourth quarter Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 16 years old Age coverage - maximum age: 74 years old"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1979","1979","6121","Value","3023","Labour force survey","%","20","X","Figure from international organizations","Data reference period: Fourth quarter Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 16 years old Age coverage - maximum age: 74 years old"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1980","1980","6121","Value","3023","Labour force survey","%","19.3","X","Figure from international organizations","Data reference period: Fourth quarter Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 16 years old Age coverage - maximum age: 74 years old"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1981","1981","6121","Value","3023","Labour force survey","%","18.8","X","Figure from international organizations","Data reference period: Fourth quarter Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 16 years old Age coverage - maximum age: 74 years old"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1982","1982","6121","Value","3023","Labour force survey","%","18.5","X","Figure from international organizations","Data reference period: Fourth quarter Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 16 years old Age coverage - maximum age: 74 years old"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1983","1983","6121","Value","3023","Labour force survey","%","18.7","X","Figure from international organizations","Data reference period: Fourth quarter Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 16 years old Age coverage - maximum age: 74 years old"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1984","1984","6121","Value","3023","Labour force survey","%","18.5","X","Figure from international organizations","Data reference period: Fourth quarter Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 16 years old Age coverage - maximum age: 74 years old"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1985","1985","6121","Value","3023","Labour force survey","%","18.3","X","Figure from international organizations","Data reference period: Fourth quarter Population coverage: Excluding armed forces and/or conscripts Age coverage - minimum age: 16 years old Age coverage - maximum age: 74 years old"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1990","1990","6121","Value","3023","Labour force survey","%","11.8","X","Figure from international organizations","Age coverage - minimum age: 16 years old Age coverage - maximum age: 74 years old"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1991","1991","6121","Value","3023","Labour force survey","%","10.7","X","Figure from international organizations","Age coverage - minimum age: 16 years old Age coverage - maximum age: 74 years old"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1992","1992","6121","Value","3023","Labour force survey","%","9.7","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1993","1993","6121","Value","3023","Labour force survey","%","9.8","X","Figure from international organizations","Break in series: Methodology revised, Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1994","1994","6121","Value","3023","Labour force survey","%","9.5","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1995","1995","6121","Value","3023","Labour force survey","%","9","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1996","1996","6121","Value","3023","Labour force survey","%","8.4","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1997","1997","6121","Value","3023","Labour force survey","%","8","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1998","1998","6121","Value","3023","Labour force survey","%","7.7","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","1999","1999","6121","Value","3023","Labour force survey","%","7.2","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2000","2000","6121","Value","3023","Labour force survey","%","6.7","X","Figure from international organizations","Repository: Eurostat special tabulation"
"OEA","Employment Indicators: Agriculture","724","Spain","21155","Share of employment in agriculture, forestry and fishing in total employment","1","Total","2001","2001","6121","Value","3023","Labour force survey","%","6.6","X","Figure from international organizations","Break in series: Methodology revised, Repository: Eurostat special tabulation"
