ID;airport_name;city;country;IATA;ICAO;latitude;longitude;altitude;timezone;DST;tz_database_timezone;type;source;flights_planned;flights_cancelled;flights_delayed;delay_duration
7847;Gwinnett County Briscoe Field;Lawrenceville;United States;LZU;KLZU;33.97809982;-83.96240234;1061;-5;A;America/New_York;airport;OurAirports;93;0;41;43.0
837;Oudtshoorn Airport;Oudtshoorn;South Africa;OUH;FAOH;-33.6069984436;22.188999176;1063;2;U;Africa/Johannesburg;airport;OurAirports;22;0;12;103.0
1024;Bandundu Airport;Bandoundu;Congo (Kinshasa);FDU;FZBO;-3.3113200664520264;17.38170051574707;1063;1;N;Africa/Kinshasa;airport;OurAirports;13;0;7;32.0
3541;Marshall Army Air Field;Fort Riley;United States;FRI;KFRI;39.05530167;-96.76450348;1065;-6;A;America/Chicago;airport;OurAirports;13;0;3;23.0
9239;Stanhope Municipal Airport;Haliburton;Canada;\N;CND4;45.1108333333;-78.64;1066;-5;A;America/Toronto;airport;OurAirports;9;0;0;
11788;RAF Spadeadam;Spadeadam;United Kingdom;\N;EGOM;55.0499992371;-2.54999995232;1066;\N;\N;\N;airport;OurAirports;22;0;2;31.0
3587;Akron Fulton International Airport;Akron;United States;AKC;KAKR;41.0374984741;-81.4669036865;1067;-5;A;America/New_York;airport;OurAirports;9;0;4;33.0
3666;Dobbins Air Reserve Base;Marietta;United States;MGE;KMGE;33.91540146;-84.51629639;1068;-5;A;America/New_York;airport;OurAirports;21;0;5;80.0
11753;Amos/Magny Airport;Amos;Canada;YEY;CYEY;48.563903;-78.249702;1068;\N;\N;\N;airport;OurAirports;90;2;7;56.0
6317;Parkes Airport;Parkes;Australia;PKE;YPKS;-33.131401062;148.238998413;1069;10;O;Australia/Sydney;airport;OurAirports;93;3;12;39.0
2644;Chile Chico Airport;Chile Chico;Chile;CCH;SCCC;-46.58330154418945;-71.6874008178711;1070;-4;S;America/Santiago;airport;OurAirports;93;0;8;56.0
5634;Koulamoutou Mabimbi Airport;Koulamoutou;Gabon;KOU;FOGK;-1.1846100091934;12.441300392151;1070;1;N;Africa/Libreville;airport;OurAirports;90;0;9;40.0
2945;Lviv International Airport;Lvov;Ukraine;LWO;UKLL;49.8125;23.956100463867188;1071;2;E;Europe/Kiev;airport;OurAirports;74;2;13;32.0
9139;Glendale Municipal Airport;Glendale;United States;\N;KGEU;33.52690124511719;-112.29499816894531;1071;-7;N;America/Phoenix;airport;OurAirports;88;0;9;36.0
6907;Ternopil International Airport;Ternopol;Ukraine;\N;UKLT;49.5242;25.7001;1072;2;E;Europe/Kiev;airport;OurAirports;31;0;19;42.0
13260;Oyo Ollombo Airport;Oyo;Congo (Brazzaville);OLL;FCOD;-1.226666;15.91;1073;1;N;\N;airport;OurAirports;33;0;8;34.0
1316;Villefranche-Tarare Airport;Vilefrance;France;\N;LFHV;45.919983;4.634931;1076;1;E;Europe/Paris;airport;OurAirports;28;0;4;38.0
4388;Dubuque Regional Airport;Dubuque IA;United States;DBQ;KDBQ;42.40200043;-90.70950317;1077;-6;A;America/Chicago;airport;OurAirports;29;2;1;39.0
7978;Wilmington Airpark;Wilmington;United States;ILN;KILN;39.427898407;-83.792098999;1077;-5;U;America/New_York;airport;OurAirports;58;1;6;23.0
3843;Topeka Regional Airport - Forbes Field;Topeka;United States;FOE;KFOE;38.950901031499995;-95.66359710690001;1078;-6;A;America/Chicago;airport;OurAirports;87;0;23;35.0
5611;Ngot Nzoungou Airport;Loubomo;Congo (Brazzaville);DIS;FCPL;-4.20635;12.6599;1079;1;N;Africa/Brazzaville;airport;OurAirports;61;0;10;29.0
3483;DLF Airport;Del Rio;United States;DLF;KDLF;29.359501;-100.778002;1082;-6;A;America/Chicago;airport;OurAirports;42;0;2;19.0
5467;North Spirit Lake Airport;North Spirit Lake;Canada;YNO;CKQ3;52.4900016784668;-92.97109985351562;1082;-6;A;America/Winnipeg;airport;OurAirports;45;0;2;27.0
6028;Las Heras Airport;Las Heras;Argentina;LHS;SAVH;-46.53829956049999;-68.9653015137;1082;-3;N;America/Argentina/Rio_Gallegos;airport;OurAirports;38;0;6;52.0
10169;Madison County Airport;London;United States;\N;KUYF;39.93270111;-83.46199799;1082;-5;A;\N;airport;OurAirports;54;0;11;27.0
2861;Mayor Buenaventura Vivas International Airport;Santo Domingo;Venezuela;STD;SVSO;7.56538;-72.035103;1083;-4;U;America/Caracas;airport;OurAirports;51;0;9;32.0
6089;Ganja Airport;Ganja;Azerbaijan;KVD;UBBG;40.737701416015625;46.31760025024414;1083;4;E;Asia/Baku;airport;OurAirports;52;0;3;48.0
11200;Juína Airport;Juina;Brazil;JIA;SWJN;-11.419444;-58.701668;1083;-4;S;\N;airport;OurAirports;54;2;1;25.0
11204;Posto Leonardo Vilas Boas Airport;Chapada dos Guimaraes;Brazil;\N;SWPL;-12.198332786560059;-53.38166809082031;1083;-4;S;\N;airport;OurAirports;22;0;5;55.0
11890;Câmpia Turzii Air Base;Câmpia Turzii;Romania;\N;LRCT;46.50230026245117;23.885900497436523;1083;\N;\N;\N;airport;OurAirports;14;0;1;35.0
1427;Épinal-Mirecourt Airport;Epinal;France;EPL;LFSG;48.325001;6.06998;1084;1;E;Europe/Paris;airport;OurAirports;33;0;10;47.0
1163;Zella 74 Airport;Zella 74;Libya;\N;HLZA;28.58989906311035;17.293899536132812;1085;2;N;Africa/Tripoli;airport;OurAirports;23;0;2;39.0
3506;Luke Air Force Base;Phoenix;United States;LUF;KLUF;33.534999847399995;-112.383003235;1085;-7;A;America/Phoenix;airport;OurAirports;53;0;15;50.0
3662;Baudette International Airport;Baudette;United States;BDE;KBDE;48.7284011841;-94.612197876;1086;-6;A;America/Chicago;airport;OurAirports;18;0;6;49.0
8495;Monroe Municipal Airport;Monroe;United States;\N;KEFT;42.614898681640625;-89.59040069580078;1086;-6;A;America/Chicago;airport;OurAirports;32;0;3;39.0
7869;New Century Aircenter Airport;Olathe;United States;JCI;KIXD;38.8308982849;-94.890296936;1087;-6;A;America/Chicago;airport;OurAirports;23;0;2;34.0
9796;Elliot Lake Municipal Airport;ELLIOT LAKE;Canada;YEL;CYEL;46.351398468;-82.5614013672;1087;-5;A;America/Toronto;airport;OurAirports;25;0;1;122.0
2326;Hiroshima Airport;Hiroshima;Japan;HIJ;RJOA;34.4361000061;132.919006348;1088;9;U;Asia/Tokyo;airport;OurAirports;13;0;2;55.0
11068;New Castle Henry Co. Municipal Airport;New Castle;United States;\N;KUWL;39.87590027;-85.32649994;1088;-4;A;\N;airport;OurAirports;28;0;0;
257;Man Airport;Man;Cote d'Ivoire;MJC;DIMN;7.272069931030273;-7.58735990524292;1089;0;N;Africa/Abidjan;airport;OurAirports;30;0;3;33.0
1330;Clermont-Ferrand Auvergne Airport;Clermont-Ferrand;France;CFE;LFLC;45.7867012024;3.1691699028;1090;1;E;Europe/Paris;airport;OurAirports;29;0;8;32.0
5532;Deer Lake Airport;Deer Lake;Canada;YVZ;CYVZ;52.655799865722656;-94.0614013671875;1092;-6;A;America/Winnipeg;airport;OurAirports;18;0;3;23.0
13463;King Mswati III International Airport;Manzini;Swaziland;SHO;FDSK;-26.358611;31.716944;1092;2;N;\N;airport;OurAirports;31;0;9;37.0
5471;Poplar Hill Airport;Poplar Hill;Canada;YHP;CPV7;52.1133;-94.2556;1095;-6;A;America/Winnipeg;airport;OurAirports;17;0;5;55.0
5732;Houghton County Memorial Airport;Hancock;United States;CMX;KCMX;47.168399810791016;-88.48909759521484;1095;-5;A;America/New_York;airport;OurAirports;30;0;7;33.0
8052;Prospect Creek Airport;Prospect Creek;United States;PPC;PAPR;66.814102172852;-150.64399719238;1095;-9;A;America/Anchorage;airport;OurAirports;22;0;2;44.0
2713;Camilo Daza International Airport;Cucuta;Colombia;CUC;SKCC;7.92757;-72.5115;1096;-5;U;America/Bogota;airport;OurAirports;74;0;3;19.0
9228;Johnson County Executive Airport;Olathe;United States;OJC;KOJC;38.84759903;-94.73760223;1096;-6;A;America/Chicago;airport;OurAirports;51;0;11;39.0
3753;Sioux Gateway Col. Bud Day Field;Sioux City;United States;SUX;KSUX;42.40259933;-96.38439941;1098;-6;A;America/Chicago;airport;OurAirports;93;2;14;52.0
271;Maiduguri International Airport;Maiduguri;Nigeria;MIU;DNMA;11.855299949645996;13.080900192260742;1099;1;N;Africa/Lagos;airport;OurAirports;53;1;19;57.0
3947;Ithaca Tompkins Regional Airport;Ithaca;United States;ITH;KITH;42.49100112915039;-76.4583969116211;1099;-5;A;America/New_York;airport;OurAirports;93;0;28;34.0
5779;Yakima Air Terminal McAllister Field;Yakima;United States;YKM;KYKM;46.56819916;-120.5439987;1099;-8;A;America/Los_Angeles;airport;OurAirports;53;0;13;82.0
8358;Hornepayne Municipal Airport;Hornepayne;Canada;YHN;CYHN;49.19309997558594;-84.75890350341797;1099;-5;A;America/Toronto;airport;OurAirports;90;2;19;33.0
11977;Sharypovo Airport;Sharypovo;Russia;\N;UNKO;55.454914093;89.1738815308;1099;\N;\N;\N;airport;OurAirports;52;0;13;55.0
13447;Impfondo Airport;Impfondo;Congo (Brazzaville);ION;FCOI;1.6169999837875366;18.066999435424805;1099;1;N;\N;airport;OurAirports;124;0;20;44.0
261;Akure Airport;Akure;Nigeria;AKR;DNAK;7.246739864349365;5.3010101318359375;1100;1;N;Africa/Lagos;airport;OurAirports;124;0;19;26.0
5542;Swan River Airport;Swan River;Canada;ZJN;CZJN;52.120601654052734;-101.23600006103516;1100;-6;A;America/Winnipeg;airport;OurAirports;33;1;3;55.0
5684;Tippi Airport;Tippi;Ethiopia;TIE;HATP;7.2024;35.415;1100;3;U;Africa/Addis_Ababa;airport;OurAirports;30;0;2;23.0
1338;Roanne-Renaison Airport;Roanne;France;RNE;LFLO;46.05830001831055;4.001389980316162;1106;1;E;Europe/Paris;airport;OurAirports;120;0;15;37.0
1432;Nancy-Ochey (BA 133) Air Base;Nancy;France;\N;LFSO;48.583099365234375;5.954999923706055;1106;1;E;Europe/Paris;airport;OurAirports;45;3;6;39.0
153;Val-d'Or Airport;Val D'or;Canada;YVO;CYVO;48.0532989502;-77.7827987671;1107;-5;A;America/Toronto;airport;OurAirports;119;0;15;37.0
99;High Level Airport;High Level;Canada;YOJ;CYOJ;58.62139892578125;-117.16500091552734;1110;-7;A;America/Edmonton;airport;OurAirports;43;0;13;36.0
4256;Lawton Fort Sill Regional Airport;Lawton;United States;LAW;KLAW;34.5676994324;-98.4166030884;1110;-6;A;America/Chicago;airport;OurAirports;125;1;24;33.0
8291;Earl L. Small Jr. Field/Stockmar Airport;Villa Rica;United States;\N;20GA;33.756500244099996;-84.88469696039999;1110;-5;A;America/New_York;airport;OurAirports;6;0;4;50.0
8744;Stevens Point Municipal Airport;Stevens Point;United States;STE;KSTE;44.5452003479;-89.530296325684;1110;-6;A;America/Chicago;airport;OurAirports;93;0;17;63.0
12019;Cootamundra Airport;;Australia;CMD;YCTM;-34.6239013671875;148.0279998779297;1110;\N;\N;\N;airport;OurAirports;123;1;23;41.0
360;Eisenach-Kindel Airport;Eisenach;Germany;EIB;EDGE;50.991604;10.47973;1112;1;E;Europe/Berlin;airport;OurAirports;102;1;22;27.0
5521;Pikangikum Airport;Pikangikum;Canada;YPM;CYPM;51.819698333740234;-93.97329711914062;1114;-6;A;America/Winnipeg;airport;OurAirports;140;8;21;29.0
7880;Halliburton Field;Duncan;United States;DUC;KDUC;34.47090149;-97.9598999;1114;-6;A;America/Chicago;airport;OurAirports;149;5;27;59.0
1298;Pamiers-Les Pujols Airport;Pamiers;France;\N;LFDJ;43.090599060058594;1.69582998752594;1115;1;E;Europe/Paris;airport;OurAirports;52;2;32;46.0
1609;Graz Airport;Graz;Austria;GRZ;LOWG;46.9911003112793;15.439599990844727;1115;1;E;Europe/Vienna;airport;OurAirports;114;1;40;40.0
5647;Tshimpi Airport;Matadi;Congo (Kinshasa);MAT;FZAM;-5.799610137939453;13.440400123596191;1115;1;N;Africa/Kinshasa;airport;OurAirports;57;0;21;50.0
712;Hallviken Airport;Hallviken;Sweden;\N;ESNA;63.73830032348633;15.45829963684082;1119;1;E;Europe/Stockholm;airport;OurAirports;30;0;3;35.0
7018;Thief River Falls Regional Airport;Thief River Falls;United States;TVF;KTVF;48.06570053;-96.18499756;1119;-6;A;America/Chicago;airport;OurAirports;30;0;0;
11386;Jelenia Góra Glider Airport;Jelenia Gora;Poland;\N;EPJG;50.89889907836914;15.785599708557129;1119;1;E;\N;airport;OurAirports;31;0;3;29.0
11870;Kukës Airport;Kukës;Albania;\N;LAKU;42.033699035599994;20.4158992767;1120;\N;\N;\N;airport;OurAirports;30;0;1;16.0
3324;Mount Isa Airport;Mount Isa;Australia;ISA;YBMA;-20.663900375399997;139.488998413;1121;10;O;Australia/Brisbane;airport;OurAirports;45;0;0;
1162;Ghadames East Airport;Ghadames;Libya;LTD;HLTD;30.15169906616211;9.715310096740723;1122;2;N;Africa/Tripoli;airport;OurAirports;25;0;5;50.0
260;Nnamdi Azikiwe International Airport;Abuja;Nigeria;ABV;DNAA;9.006790161132812;7.263169765472412;1123;1;N;Africa/Lagos;airport;OurAirports;29;1;9;40.0
5605;Malamala Airport;Malamala;South Africa;AAM;FAMD;-24.818099975585938;31.544599533081055;1124;2;U;Africa/Johannesburg;airport;OurAirports;30;0;2;46.0
2483;Oberá Airport;Obera;Argentina;\N;SATO;-27.5181999207;-55.1241989136;1125;-3;N;America/Cordoba;airport;OurAirports;61;0;11;30.0
5479;Fort Frances Municipal Airport;Fort Frances;Canada;YAG;CYAG;48.65420150756836;-93.439697265625;1125;-6;A;America/Winnipeg;airport;OurAirports;4;0;2;30.0
11824;Northeast Iowa Regional Airport;Charles City;United States;CCY;KCCY;43.0726013184;-92.6108016968;1125;\N;\N;\N;airport;OurAirports;61;0;6;36.0
267;Ilorin International Airport;Ilorin;Nigeria;ILR;DNIL;8.440210342407227;4.493919849395752;1126;1;N;Africa/Lagos;airport;OurAirports;31;0;11;71.0
2627;Tiriós Airport;Obidos Tirios;Brazil;\N;SBTS;2.22347;-55.946098;1127;-3;S;America/Belem;airport;OurAirports;28;0;11;89.0
181;Penticton Airport;Penticton;Canada;YYF;CYYF;49.46310043334961;-119.60199737548828;1129;-8;A;America/Vancouver;airport;OurAirports;31;0;4;82.0
9824;Tazadit Airport;Zouerat;Mauritania;OUZ;GQPZ;22.756399154663086;-12.483599662780762;1129;0;N;Africa/Nouakchott;airport;OurAirports;62;0;2;34.0
393;Zweibrücken Airport;Zweibruecken;Germany;ZQW;EDRZ;49.2094;7.40056;1132;1;E;Europe/Berlin;airport;OurAirports;61;1;6;40.0
1327;Corte Airport;Corte;France;\N;LFKT;42.29359817504883;9.193059921264648;1132;1;E;Europe/Paris;airport;OurAirports;43;0;10;35.0
78;Kamloops Airport;Kamloops;Canada;YKA;CYKA;50.7022018433;-120.444000244;1133;-8;A;America/Vancouver;airport;OurAirports;31;1;4;50.0
3462;Phoenix Sky Harbor International Airport;Phoenix;United States;PHX;KPHX;33.43429946899414;-112.01200103759766;1135;-7;N;America/Phoenix;airport;OurAirports;23;0;6;36.0
7262;Brochet Airport;Brochet;Canada;YBT;CYBT;57.8894;-101.679001;1136;-6;A;America/Winnipeg;airport;OurAirports;31;0;5;27.0
7941;Bougouni Airport;Bougouni;Mali;\N;GABG;11.449999809265137;-7.517000198364258;1139;0;N;Africa/Bamako;airport;OurAirports;28;0;3;87.0
729;Vilhelmina Airport;Vilhelmina;Sweden;VHM;ESNV;64.5791015625;16.833599090576172;1140;1;E;Europe/Stockholm;airport;OurAirports;20;0;5;79.0
7777;Richmond Municipal Airport;Richmond;United States;\N;KRID;39.757198333740234;-84.8427963256836;1140;-5;U;America/New_York;airport;OurAirports;23;0;7;25.0
11772;Vernon Airport;Vernon;Canada;YVE;CYVK;50.24810028076172;-119.33100128173828;1140;\N;\N;\N;airport;OurAirports;30;0;5;39.0
133;Sudbury Airport;Sudbury;Canada;YSB;CYSB;46.625;-80.79889678955078;1141;-5;A;America/Toronto;airport;OurAirports;30;0;5;31.0
2486;El Bolson Airport;El Bolson;Argentina;EHL;SAVB;-41.9431991577;-71.5323028564;1141;-3;N;America/Argentina/Salta;airport;OurAirports;41;0;9;20.0
2039;Wanaka Airport;Wanaka;New Zealand;WKA;NZWF;-44.722198486328;169.24600219727;1142;12;Z;Pacific/Auckland;airport;OurAirports;22;0;7;81.0
64;Geraldton Greenstone Regional Airport;Geraldton;Canada;YGQ;CYGQ;49.77830123901367;-86.93939971923828;1144;-5;A;America/Toronto;airport;OurAirports;35;0;8;62.0
11879;Castellón-Costa Azahar Airport;Castellón de la Plana;Spain;CDT;LEDS;40.213889;0.073333;1145;\N;\N;\N;airport;OurAirports;35;0;1;155.0
2534;Barra do Garças Airport;Barra Do Garcas;Brazil;BPG;SBBW;-15.861300468400001;-52.3889007568;1147;-4;S;America/Campo_Grande;airport;OurAirports;45;0;5;29.0
2653;Futaleufú Airport;Futaleufu;Chile;FFU;SCFT;-43.18920135498047;-71.8510971069336;1148;-4;S;America/Santiago;airport;OurAirports;39;1;3;32.0
2790;Juanjui Airport;Juanjui;Peru;JJI;SPJI;-7.169099807739258;-76.72859954833984;1148;-5;U;America/Lima;airport;OurAirports;44;1;2;25.0
3892;Cibeureum Airport;Tasikmalaya;Indonesia;TSY;WICM;-7.346600055690001;108.246002197;1148;7;N;Asia/Jakarta;airport;OurAirports;76;0;16;42.0
7368;Gurupi Airport;Gurupi;Brazil;GRP;SWGI;-11.73960018157959;-49.132198333740234;1148;-3;S;America/Fortaleza;airport;OurAirports;62;0;9;53.0
11936;Victoria Airport;Victoria;Chile;ZIC;SCTO;-38.245601654052734;-72.34860229492188;1148;\N;\N;\N;airport;OurAirports;40;1;19;36.0
3668;Roscommon County - Blodgett Memorial Airport;Houghton Lake;United States;HTL;KHTL;44.359798;-84.671095;1150;-5;A;America/New_York;airport;OurAirports;62;0;10;25.0
8468;Khmelnytskyi Airport;Khmeinitskiy;Ukraine;HMJ;UKLH;49.359699;26.933399;1150;2;E;Europe/Kiev;airport;OurAirports;55;2;2;30.0
2925;Mirny Airport;Mirnyj;Russia;MJZ;UERR;62.534698486328125;114.03900146484375;1156;9;N;Asia/Yakutsk;airport;OurAirports;18;0;5;45.0
3841;Fort Dodge Regional Airport;Fort Dodge;United States;FOD;KFOD;42.55149841;-94.19259644;1156;-6;A;America/Chicago;airport;OurAirports;57;0;16;46.0
8359;Kirkland Lake Airport;Kirkland Lake;Canada;YKX;CYKX;48.21030044555664;-79.98139953613281;1157;-5;A;America/Toronto;airport;OurAirports;16;0;5;31.0
357;Allendorf/Eder Airport;Allendorf;Germany;\N;EDFQ;51.03499984741211;8.680832862854004;1158;1;E;Europe/Berlin;airport;OurAirports;52;0;7;93.0
885;Ouesso Airport;Ouesso;Congo (Kinshasa);OUE;FCOU;1.6159900426899998;16.0379009247;1158;1;N;Africa/Brazzaville;airport;OurAirports;30;1;22;65.0
2219;Peshawar International Airport;Peshawar;Pakistan;PEW;OPPS;33.993900299072266;71.51460266113281;1158;5;N;Asia/Karachi;airport;OurAirports;61;0;13;34.0
3665;Waynesville-St. Robert Regional Forney field;Fort Leonardwood;United States;TBN;KTBN;37.74160004;-92.14070129;1159;-6;A;America/Chicago;airport;OurAirports;31;1;19;103.0
7670;San Bernardino International Airport;San Bernardino;United States;SBD;KSBD;34.0954017639;-117.23500061;1159;-8;A;America/Los_Angeles;airport;OurAirports;60;0;4;20.0
9780;Strother Field;Winfield;United States;WLD;KWLD;37.168598175;-97.0375976562;1160;-6;A;America/Chicago;airport;OurAirports;31;0;6;38.0
5781;Logroño-Agoncillo Airport;Logroño-Agoncillo;Spain;RJL;LELO;42.4609534888;-2.32223510742;1161;1;E;Europe/Madrid;airport;OurAirports;40;0;2;49.0
8300;West Georgia Regional O V Gray Field;Carrollton;United States;\N;KCTJ;33.63100051879883;-85.1520004272461;1161;-5;A;America/New_York;airport;OurAirports;31;0;18;40.0
9147;Nittenau-Bruck Airport;Nittenau;Germany;\N;EDNM;49.22249984741211;12.296667098999023;1161;1;E;Europe/Berlin;airport;OurAirports;44;0;17;44.0
8503;Bedford County Airport;Bedford;United States;\N;KHMZ;40.08530045;-78.5121994;1162;-5;A;America/New_York;airport;OurAirports;31;0;4;29.0
2910;Astana International Airport;Tselinograd;Kazakhstan;TSE;UACC;51.02220153808594;71.46690368652344;1165;6;U;Asia/Qyzylorda;airport;OurAirports;30;0;18;34.0
10080;Kautokeino Air Base;Kautokeino;Norway;QKX;ENKA;69.04029846191406;23.034000396728516;1165;1;U;\N;airport;OurAirports;31;0;10;45.0
10952;Magas Airport;Magas;Russia;IGT;URMS;43.322299957300004;45.0125999451;1165;3;N;Europe/Moscow;airport;OurAirports;20;0;4;28.0
3606;Edward F Knapp State Airport;Montpelier;United States;MPV;KMPV;44.20349884;-72.56230164;1166;-5;A;America/New_York;airport;OurAirports;10;0;0;
11230;Boende Airport;Boende;Congo (Kinshasa);BNB;FZGN;-0.21699999272823334;20.850000381469727;1168;1;U;\N;airport;OurAirports;4;0;0;
185;Lynn Lake Airport;Lynn Lake;Canada;YYL;CYYL;56.86389923095703;-101.07599639892578;1170;-6;A;America/Winnipeg;airport;OurAirports;53;0;19;104.0
7459;Lleida-Alguaire Airport;Lleida;Spain;ILD;LEDA;41.728185;0.535023;1170;1;E;Europe/Madrid;airport;OurAirports;32;0;6;29.0
2030;Queenstown International Airport;Queenstown International;New Zealand;ZQN;NZQN;-45.0210990906;168.738998413;1171;12;Z;Pacific/Auckland;airport;OurAirports;56;0;6;49.0
2478;Orán Airport;Oran;Argentina;ORA;SASO;-23.1527996063;-64.3292007446;1171;-3;N;America/Argentina/Salta;airport;OurAirports;83;1;11;47.0
8419;Jeongseok Airport;Seogwipo;South Korea;JDG;RKPD;33.3996009827;126.711997986;1171;9;U;Asia/Seoul;airport;OurAirports;92;0;11;24.0
13072;Iowa County Airport;MINERAL POINT;United States;\N;KMRJ;42.886799;-90.236198;1171;-5;A;\N;airport;OurAirports;56;0;8;31.0
2076;Al Qaisumah/Hafr Al Batin Airport;Hafr Al-batin;Saudi Arabia;AQI;OEPA;28.335199;46.125099;1174;3;U;Asia/Riyadh;airport;OurAirports;103;0;7;39.0
66;Hudson Bay Airport;Hudson Bay;Canada;YHB;CYHB;52.8166999817;-102.310997009;1175;-6;N;America/Regina;airport;OurAirports;48;0;6;47.0
4016;Roanoke–Blacksburg Regional Airport;Roanoke VA;United States;ROA;KROA;37.3255;-79.975403;1175;-5;A;America/New_York;airport;OurAirports;90;0;3;22.0
714;Sveg Airport;Sveg;Sweden;EVG;ESND;62.04779815673828;14.422900199890137;1178;1;E;Europe/Stockholm;airport;OurAirports;29;0;3;33.0
8104;Hameln-Pyrmont Airport;Bad Pyrmont;Germany;\N;EDVW;51.96666717529297;9.291666984558105;1178;1;E;Europe/Berlin;airport;OurAirports;94;0;8;49.0
1484;Kasteli Airport;Kasteli;Greece;\N;LGTL;35.192001;25.327;1180;2;E;Europe/Athens;airport;OurAirports;84;0;36;39.0
8242;Bonito Airport;Bointo;Brazil;BYO;SJDB;-21.247299;-56.452499;1180;-4;S;America/Campo_Grande;airport;OurAirports;122;0;11;71.0
5700;Atbara Airport;Atbara;Sudan;ATB;HSAT;17.710344314575195;34.0570182800293;1181;3;U;Africa/Khartoum;airport;OurAirports;50;0;7;43.0
6837;Ford Airport;Iron Mountain;United States;IMT;KIMT;45.8184013367;-88.1145019531;1182;-6;A;America/Chicago;airport;OurAirports;78;1;16;38.0
3535;Falls International Airport;International Falls;United States;INL;KINL;48.566200256347656;-93.4030990600586;1185;-6;A;America/Chicago;airport;OurAirports;55;0;5;43.0
1507;Gioia Del Colle Air Base;Gioia Del Colle;Italy;\N;LIBV;40.767799;16.9333;1187;1;E;Europe/Rome;airport;OurAirports;75;0;7;58.0
1580;Plzeň-Líně Airport;Line;Czech Republic;\N;LKLN;49.675201416016;13.274600028992;1188;1;E;Europe/Prague;airport;OurAirports;38;0;2;157.0
3605;Grant County International Airport;Grant County Airport;United States;MWH;KMWH;47.20769882;-119.3199997;1189;-8;A;America/Los_Angeles;airport;OurAirports;50;0;4;26.0
3761;Henry Post Army Air Field (Fort Sill);Fort Sill;United States;FSI;KFSI;34.64979935;-98.40219879;1189;-6;A;America/Chicago;airport;OurAirports;43;0;5;48.0
3547;Hickory Regional Airport;Hickory;United States;HKY;KHKY;35.74110031;-81.38950348;1190;-5;A;America/New_York;airport;OurAirports;29;0;12;37.0
3881;Youngstown Warren Regional Airport;Youngstown;United States;YNG;KYNG;41.26070023;-80.67910004;1192;-5;A;America/New_York;airport;OurAirports;28;0;1;92.0
5719;Walla Walla Regional Airport;Walla Walla;United States;ALW;KALW;46.09489822;-118.288002;1194;-8;A;America/Los_Angeles;airport;OurAirports;28;0;4;51.0
8062;Wheeling Ohio County Airport;Wheeling;United States;HLG;KHLG;40.1749992371;-80.6463012695;1195;-5;A;America/New_York;airport;OurAirports;31;0;4;28.0
750;Spangdahlem Air Base;Spangdahlem;Germany;SPM;ETAD;49.9726982117;6.69250011444;1197;1;E;Europe/Berlin;airport;OurAirports;28;0;2;26.0
5639;Sarh Airport;Sarh;Chad;SRH;FTTA;9.14444;18.374399;1198;1;N;Africa/Ndjamena;airport;OurAirports;25;0;8;51.0
8360;Manitouwadge Airport;Manitouwadge;Canada;YMG;CYMG;49.083900451660156;-85.86060333251953;1198;-5;A;America/Toronto;airport;OurAirports;31;0;6;49.0
5747;Arnold Palmer Regional Airport;Latrobe;United States;LBE;KLBE;40.27590179;-79.40480042;1199;-5;A;America/New_York;airport;OurAirports;27;0;7;46.0
9854;Tonghua Sanyuanpu Airport;Tonghua;China;TNH;ZYTN;42.2538888889;125.703333333;1200;8;N;Asia/Shanghai;airport;OurAirports;26;0;3;24.0
13756;Arathusa Safari Lodge Airport;Arathusa;South Africa;ASS;FACC;-24.744165;31.522499;1200;2;U;\N;airport;OurAirports;23;0;5;47.0
6853;Wausau Downtown Airport;Wausau;United States;AUW;KAUW;44.9262008667;-89.6266021729;1201;-6;U;America/Chicago;airport;OurAirports;26;0;2;85.0
7062;Shenandoah Valley Regional Airport;Weyers Cave;United States;SHD;KSHD;38.2638015747;-78.8964004517;1201;-5;A;America/New_York;airport;OurAirports;22;0;7;46.0
786;Ingolstadt Manching Airport;Ingolstadt;Germany;IGS;ETSI;48.7156982421875;11.534000396728516;1202;1;E;Europe/Berlin;airport;OurAirports;51;0;9;91.0
3346;Kalgoorlie Boulder Airport;Kalgoorlie;Australia;KGI;YPKG;-30.789400100699996;121.461997986;1203;8;O;Australia/Perth;airport;OurAirports;47;0;11;60.0
3570;Pittsburgh International Airport;Pittsburgh;United States;PIT;KPIT;40.49150085;-80.23290253;1203;-5;A;America/New_York;airport;OurAirports;14;0;2;18.0
11101;Fremont Municipal Airport;Fremont;United States;FET;KFET;41.44910049;-96.52020264;1204;-5;A;\N;airport;OurAirports;33;0;4;59.0
8979;Jiagedaqi Airport;Jiagedaqi District;China;JGD;ZYJD;50.371389;124.1175;1205;8;N;Asia/Shanghai;airport;OurAirports;35;6;3;65.0
1098;Bir Moghrein Airport;Bir Moghrein;Mauritania;\N;GQPT;25.2367000579834;-11.588700294494629;1206;0;N;Africa/Nouakchott;airport;OurAirports;44;3;3;23.0
2101;Shahid Asyaee Airport;Masjed Soleiman;Iran;\N;OIAI;32.00239944458008;49.27040100097656;1206;3.5;E;Asia/Tehran;airport;OurAirports;37;2;5;49.0
11938;Gomez Nino Apiay Air Base;Apiay;Colombia;API;SKAP;4.07607;-73.5627;1207;\N;\N;\N;airport;OurAirports;9;0;2;32.0
